Date,CM,RY,MFC,BB,AC,WFG,PUMA,BNS,CSU,CNR
2018-04-17,0.00018111,-0.001765398,-0.001706425,0.023178608,0.024702255,0.03130466,0,-0.000915812,0.014351357,0.000949196
2018-04-18,0.002529649,0.008073588,0.009349677,0.006629859,0.016135579,-0.009684692,0.133531393,0.005221841,0.005281812,0.01392797
2018-04-19,-0.002891804,-0.003821747,0.005484346,-0.013303966,-0.020404982,-0.014216547,-0.133531393,-0.005352908,-0.019041566,0.003322006
2018-04-20,-0.001358386,0.006704321,0.009212751,0.007412932,0.004269403,0.00173418,0,0.006133687,0.003758216,-0.002802438
2018-04-23,0.002443744,0.007170022,0.010779713,0.007358385,-0.003880525,0.007336151,0,0.00777637,0.014915228,0.003838652
2018-04-24,-0.003350369,-0.005062207,0.006166462,-0.022989518,-0.004676509,0.0143014,0,0.000774425,-0.004498375,-0.004670581
2018-04-25,0.00524708,0.000620989,-0.002872984,-0.002253099,-0.019326138,-0.003928785,0,0.001804137,0.008753919,0.023949305
2018-04-26,0.010322829,0.005882819,0.004919995,0.021570193,-0.014036765,-0.038497569,0,0.012285535,-0.002526736,0.014519062
2018-04-27,0.001249311,0.009931883,-0.000818629,-0.007385558,0.010046297,-0.036363081,0,0.007476667,0.024039356,0.007479613
2018-04-30,-0.002589635,-0.0052095,-0.008220173,-0.003713335,0.009154293,-0.002870786,0,-0.003667919,-0.001557311,-0.014813806
2018-05-01,0.002946485,0.000306987,0,0.007412932,-0.005960677,0.014836963,0,-0.000760561,0.027261511,-0.012174219
2018-05-02,-0.001427582,0.00040951,-0.032721181,0.033409062,-0.011222603,0.020519977,0.133531393,0.002785988,-0.01341956,0.000816311
2018-05-03,0.001427582,-0.000511697,0.013554045,-0.015839064,-0.026962377,-0.010824131,-0.133531393,-0.004181813,0.011306973,0.004071159
2018-05-04,0.003026657,0.001739119,0.013372677,0.010826522,-0.004149425,0.006932114,0,0.002409737,-0.000850721,0.021802384
2018-05-07,0.007438679,0.00946114,0.016467968,0.017787733,-0.003749223,-0.00100313,0,0.005180343,0.020997007,0.007426048
2018-05-08,0.003347602,0.001214481,-0.001225915,0.016783611,-0.010488874,0.017578152,0,0.002517319,0.004551411,0.006979585
2018-05-09,0.003072995,0.007556473,0.01178654,0.032073715,-0.02606424,-0.011351846,0,0.005641107,0.009000209,0.001174874
2018-05-10,0.005769261,0.003306709,-0.000404215,0.017970534,-0.009132527,-0.01339025,0,-0.000625258,-0.000133787,0.002931365
2018-05-11,0.003219635,0.004192893,0.003228353,-0.022008224,0.037303404,0.01339025,0,0.000874974,-0.002355812,-0.00901638
2018-05-14,0.009511507,0.006058337,0.008097099,0.002693604,-0.006333101,-0.004220956,0,0.005732323,0.002119441,0.003635667
2018-05-15,0.002921744,0.000495198,0.00241666,0.009370885,0.043106507,0.008754946,0,-0.000248408,-0.005565934,0.018272731
2018-05-16,0.001971383,0.002668634,0.003212767,-0.011390408,0.001621443,0.046881167,0,0.003968914,0.00958696,0.023980568
2018-05-17,-0.001199182,-0.002569866,-0.001203433,-0.002023609,-0.004058488,-0.026349597,0,-0.002975154,0.006540813,0.010196951
2018-05-18,-0.00283384,-0.004761297,-0.003216536,0.002023609,-0.011040799,0.005927565,0,-0.002859918,0.014599859,-0.003169606
2018-05-22,0.00480361,0.011664683,0.010815017,0.000673628,-0.01449605,-0.02326432,-0.15415068,0.000622265,-0.015118319,-0.005523886
2018-05-23,-0.015262232,-0.006210689,-0.003592465,0.001345895,-0.006697388,-0.01128217,0,-0.000871556,0.006440869,0.012965929
2018-05-24,8.70106E-05,-0.019976705,-0.002802584,0.002015452,0.017073078,0.05180499,0,-0.000872102,0.025445051,0.000741131
2018-05-25,-0.00200018,-0.005462915,-0.000401019,0.020591893,0.01026914,-0.001268415,0,-0.00237105,-0.003445522,0.009310143
2018-05-28,-0.001219455,-0.005186908,-0.003616529,-0.00131579,0.010164756,-0.010097356,0,-0.001125438,-0.006987497,-0.013114486
2018-05-29,-0.016699309,-0.012208264,-0.029414113,0.005252803,-0.033734133,-0.001068917,0,-0.0379906,-0.007658521,0.003989486
2018-05-30,0.001151519,-0.0009297,0.009901239,0.004573677,-0.015177315,0.02450769,0,0.011241249,0.020189086,0.00857421
2018-05-31,0.002122365,0.012424009,0.00409655,0.000651678,-0.024512171,-0.016837324,0,0.005254128,0.004455499,-0.006261994
2018-06-01,-0.000441809,0.001427591,0.009359095,-0.018409461,-0.00392585,-0.007670366,0,-0.016495377,0.00451396,-0.001109174
2018-06-04,-0.002566103,0.008118467,0.002831401,0.021011935,0.035633735,0.01801682,0,-0.000649765,0.0085804,-0.003149502
2018-06-05,0.003361166,0.00383322,-0.006482935,0.025025368,-0.008896437,0.013457884,0.15415068,-0.007045932,0.00485924,-0.005115494
2018-06-06,0.01193831,-0.000806003,0.002435694,0.028734019,0.007630389,0.003413901,0,0.001177717,0.008008318,0.004373127
2018-06-07,0.001743764,0.001611257,0.003643307,-0.019901154,-0.021340972,0.011194071,0,-0.003668747,-0.016828481,0.000419563
2018-06-08,0.003912097,0.004917707,-0.000404311,-0.01646649,0.000431356,-0.019802748,0,0.002359637,0.003622524,0.005390695
2018-06-11,-0.002258455,0.000499989,0.003228379,0,-0.002158516,-0.03843761,0,-0.006569291,0.002288688,0.003331411
2018-06-12,0.002432062,0.001200437,0.000805695,0.024599097,0.012454574,-0.011759528,0,-0.001847087,0.007974248,0.001015858
2018-06-13,0.005105206,-0.001400365,0.004017548,-0.003120065,-0.006422587,-0.048243245,0,0.005399943,-0.004296571,-0.000369268
2018-06-14,-0.005712833,-0.000700732,-0.002810567,0,-0.004304828,-0.010049801,0,-0.001972002,0.010309519,0.010287566
2018-06-15,-0.000260545,0.004097779,0.002008368,0.011805107,0.000431356,-0.003255968,0,0,0.003887624,0.00137009
2018-06-18,0.002428243,0.001793711,0.001603806,-0.005574557,-0.00779229,0.007311319,0,0.002234813,0.004534121,-0.006867919
2018-06-19,0.00069288,-0.004690633,-0.004819156,-0.019442444,0.005633775,-0.015264151,-0.15415068,-0.003156634,-0.025229183,-0.011645457
2018-06-20,0.008704328,0.004690633,0,0.003792672,0.016288444,-0.008370907,0,0.004731373,0.022600062,-0.00037171
2018-06-21,0.002485383,0.002187919,0.002010579,-0.015257766,-0.001702128,-0.001303492,0,0.00692487,-0.004850113,-0.013670587
2018-06-22,0.00724914,0.00702868,0.01039179,-0.097490646,-0.007695677,0.01576154,0,0.002600892,-0.000980644,0.009009775
2018-06-25,-0.014637587,-0.015609004,-0.032325921,-0.060403954,-0.035827293,-0.008085045,0,-0.014388847,-0.021915602,-0.016675745
2018-06-26,0.002497654,-0.001905711,-0.001644397,0.008218201,-0.019313468,0.0234126,0,-0.002374408,-0.000116947,0.018076299
2018-06-27,-0.003399423,-0.005839568,-0.01075253,-0.035596337,-0.040255216,-0.000114887,0,-0.001321533,-0.005153994,-0.003832827
2018-06-28,-0.003761025,-0.002122785,-0.01761818,-0.002315709,-0.01858519,0.008712549,0.15415068,-0.007433016,-0.007465651,0.005044901
2018-06-29,0.002188276,0.001718835,-0.000423032,-0.02029734,0.021884745,0.032344155,0,0.017521306,0.005271064,0.002048184
2018-07-03,0.001136202,0.005038041,0.002114876,0.02029734,0.003288704,0.006718476,0,-0.003633513,0.001881413,-0.016314122
2018-07-04,0.00034922,-0.001206567,0.000844488,0.01837724,-0.003288704,-0.003628946,0,0.002558541,-0.010401818,0.000661487
2018-07-05,0.004008449,0.002211164,-0.007627144,-0.022248712,-0.011834458,-0.015991391,0,0.007235403,0.010920486,0.001321954
2018-07-06,0.002345468,0.006106635,-0.001702975,0.008497541,-0.003816799,0.014006388,0,0.002666802,0.014068798,0.013958678
2018-07-09,0.004674171,0.005870972,0.008907993,0.013751172,0.03752781,0.020540508,0,0.001197664,0.01818448,0.026802896
2018-07-10,0.000690514,0.005145982,0.007572374,0.003786449,-0.027539665,0.013960623,0,-0.000132907,0.020619478,0.009644241
2018-07-11,-0.00190033,-0.00723166,-0.018185909,-0.014465422,-0.019111858,-0.046159405,-0.15415068,-0.002797115,-0.015865475,-0.00521616
2018-07-12,0.001468831,0.009203743,0.004258807,0.018990316,0.008645587,0.012430787,0,0.006647018,0.045248797,0.016810059
2018-07-13,0.002069648,-0.000492733,0.006354728,0.009734259,-0.003353297,0.008347832,0.15415068,0,-0.013263316,0.001240529
2018-07-16,0.001463739,0.004719923,0.002530427,-0.009734259,-0.00529229,0.022390062,0,0.006866796,-0.007755894,-0.013821523
2018-07-17,0.001203436,0.000588335,0.005041947,0.003755168,0.034608764,0.012965415,-0.15415068,0.00210304,0.016856151,-0.002787254
2018-07-18,-0.004391828,-0.005012361,0.006267278,-0.013585115,0.040188103,-0.032951723,0.15415068,-0.00210304,0.002485681,0.012882425
2018-07-19,0.000431627,-0.000887463,-0.005848114,0.042401294,-0.007187812,-0.029793441,-0.15415068,0.002365817,0.007760022,0.015260765
2018-07-20,0.001120828,0.000788558,-0.012223534,-0.016153068,-0.011335419,-0.084653381,0,-0.002497594,-0.012338527,-0.004826417
2018-07-23,0.003955957,0.003148592,0.013479587,0.011773499,0.005003467,0.003054098,0,0.001709447,-0.019301829,-0.009457017
2018-07-24,0.002143339,0.002256724,0.00542465,-0.016224545,0.002265988,0.010918873,0.15415068,0.00406494,-0.023971546,-0.005431702
2018-07-25,0.004784785,-0.002079624,-0.005843454,0.000743218,0.013935941,-0.025417397,-0.15415068,0.002091511,0.010053334,0.041450496
2018-07-26,0.004507078,0.00198068,0.008752179,-0.004467617,0.047088036,0.018394448,0,-0.001960761,-0.011380242,0.009038968
2018-07-27,0.002457975,9.88456E-05,-0.006243581,-0.025700583,-0.002985713,-0.013086555,0,0.001960761,-0.09405632,-0.000169876
2018-07-30,0.003717586,0.00237144,-0.002927136,-0.034271267,0.037313028,-0.036481714,0,0.002868582,-0.042856325,0
2018-07-31,0.001179861,0.00216871,0.011657154,0.011815813,-0.032200064,0.031173821,0,0.003769137,0.025094123,-0.014194436
2018-08-01,0.005962713,0.002557098,-0.004147523,-0.009441455,-0.005112964,-0.008201808,0.15415068,-0.000519156,-0.013913439,-0.009343969
2018-08-02,0.001505944,-0.003345087,-0.011705777,0.030364341,-0.005998304,0.03023476,-0.15415068,-0.000779215,0.019264891,0.00537483
2018-08-03,-0.002092306,-0.000493022,-0.008446101,0.001532567,0.019575093,-0.011690524,0,-0.00116938,-0.013314877,-0.008509243
2018-08-07,-0.005123614,-0.009012745,-0.009373792,-0.015432405,0.002104863,-0.015429329,0,-0.006916097,-0.01917698,0.004871406
2018-08-08,0.002942787,0.006445789,0.001711044,0.042624413,0.035120238,0.000870288,0,0.003137752,-0.005101418,0.009413845
2018-08-09,0.003520388,0.007190424,0.030305084,0.017725723,-0.02966839,0.004464509,0,0.005337361,0.029629887,0.000343672
2018-08-10,-0.002513024,-0.005807201,-0.008744616,-0.009562412,-0.017721983,0.027940382,0,-0.008999139,0.003322182,-0.007503879
2018-08-13,0.002262185,0.000591993,0.000836291,-0.000739372,0.000851064,0.000601747,0,-0.001966896,0.012865996,-0.000260053
2018-08-14,0.007171146,0.007274154,0.023539948,-0.011904903,-0.000425441,0.020118181,0,0.008886339,0.012991385,0.009738614
2018-08-15,-0.005081204,-0.006091121,-0.005730385,-0.023477034,-0.004264399,0.002354419,0,-0.006919443,-0.024057552,-0.007834956
2018-08-16,0.00632702,0.005111297,0.007362093,0.015963851,0.01988646,0.070911543,-0.182321557,0.003792204,-0.007580977,0.004484659
2018-08-17,0.009580439,0.00781247,0,-0.009852296,0.005847928,0.002952915,0.182321557,0.01038709,0.003733868,0.001031943
2018-08-20,0.001150008,0.000972382,-0.00536009,0.005317141,0.029142182,-0.003281771,-0.182321557,0.00348144,-0.017967235,0.002404155
2018-08-21,-0.001725442,-0.003017473,-0.001240731,-0.003034904,0.080042785,-0.005493158,0.182321557,-0.002448549,-0.005420118,-0.009304597
2018-08-22,0.001150692,0.013362227,-0.00622794,0.009077218,-0.009756212,-0.008852526,0,0.005532974,0.006953737,-0.011053791
2018-08-23,0.005489024,-0.002793254,-0.002502295,0.009741553,0.009382692,-0.012977181,0,-0.000128233,0.005415066,0.006455528
2018-08-24,0.001550868,-0.000385823,0.002918809,0.02939227,0.00186602,-0.00995796,0,-0.001027393,0.022074414,-0.003833413
2018-08-27,-0.001142527,0.003082696,0.00952971,0.011519206,-0.000372963,0.007703516,0,0.005892043,-0.006045984,0.014988328
2018-08-28,0.001469005,-0.001443685,-0.00413233,0.012802451,0.010758813,0.005739216,0,-0.018171743,-0.000898398,-0.006124112
2018-08-29,0.001792088,0.006528971,0.003719714,-0.014235116,-0.00221644,-0.013101669,0.15415068,-0.012563888,0.017775689,-0.001905395
2018-08-30,-0.000162605,0.002771631,-0.001651306,-0.014440684,-0.005562855,0,0,-0.002505474,0.0300749,0.009490373
2018-08-31,-0.00432443,-0.010746552,-0.013311512,0.010130333,-0.002606555,-0.015928833,0,-0.002776504,0.003110104,-0.003440674
2018-09-04,0.000490751,0.001060516,-0.010947548,0.007888173,-0.010494811,-0.013139296,0,-0.004511726,-0.016301692,-0.007871621
2018-09-05,0.007084874,-9.62808E-05,-0.002543276,-0.062635571,0.001505987,0.024967046,0,-0.003196806,-0.020901198,-0.010388032
2018-09-06,0.000567931,0.002887032,-0.0110969,-0.016871566,0.006749182,-0.028366809,0,0.003861595,-0.01517593,0.006104241
2018-09-07,-0.001867223,-0.004623211,-0.001718432,0.021423926,0.002612429,0.002580714,0,-0.003061453,-0.00067793,-0.005443824
2018-09-10,0.000974644,0.00067537,0.002147466,-0.006836335,0,0.017647984,0,-0.001334124,0.01552009,0.00263775
2018-09-11,0.002837048,0.000964328,-0.002577311,0.027069322,0.018464336,0.025789767,-0.15415068,0.009697959,-0.004465252,8.80117E-05
2018-09-12,-0.007882506,-0.005509109,-0.022619694,-0.008941937,-0.005503591,-0.006526767,0,-0.009030662,-0.007701067,-0.015842005
2018-09-13,-0.001387918,-0.001746042,0.004827615,-0.000748783,-0.015199551,-0.0103264,0,0.002132353,-0.00846493,0.008704529
2018-09-14,0.001306159,0.000679364,0.010886427,0.005229747,0.023261156,-0.028109094,0,0.00411803,-0.001942945,0.004939833
2018-09-17,0.002444864,0.004356694,-0.002167723,-0.016529302,-0.009902924,0.01015521,0,0.008843295,-0.006163813,0.005528609
2018-09-18,0.002763301,0.004144859,0.00476287,0.008298803,0.00880747,-0.050493234,0,0.006809776,0.014401253,-0.00658527
2018-09-19,0.002675222,0.000384673,0.031046505,-0.009056666,0,-0.039362413,0,0.002216243,0.012889625,-0.019210718
2018-09-20,0.007018244,0.005370939,0.004178628,0.009056666,0.010539767,-0.015492169,0,0.010235371,-0.005939771,0.020707505
2018-09-21,-0.000482463,-0.00440968,0.001250583,0.009719703,0.023933988,0.003735059,0,0.005398896,0.005185899,0.007186495
2018-09-24,0.002008417,0.00239876,-0.013839493,0.005194817,-0.005308807,-0.006075878,0,-0.002567046,-0.005775479,-0.018954267
2018-09-25,-0.01097572,0.000862279,-0.008482172,-0.002965162,-0.024790204,-0.022555238,-0.182321557,-0.008908511,-0.005174078,0.01422753
2018-09-26,0.0029979,-0.000478772,0.007637058,-0.003718859,0.008692557,0.030047331,0.182321557,0.006076661,-0.014824287,0.021698432
2018-09-27,0.00065449,0.001627413,-0.007637058,-0.011240283,-0.007238504,0.011007606,0,0.001288214,0.029547023,0.003171734
2018-09-28,-0.010602177,-0.009707543,-0.016749199,0.096884606,0.002539417,-0.066440874,0,-0.008922529,-0.009169729,-0.008077736
2018-10-01,0.003958137,0.000579285,-0.001300047,-0.05266222,-0.051674794,0.004343467,0,0.015481104,-0.010455923,0.009873405
2018-10-02,-0.006605779,-0.006682513,-0.009148592,-0.04346909,-0.009584126,-0.015148662,0,-0.009230029,-0.0160646,-0.014630288
2018-10-03,0.002647643,0.001941647,0.014770377,0.02160233,-0.014746057,-0.019579892,0,-0.000265049,0.005648778,-0.001387993
2018-10-04,-0.000909271,0.002615031,-0.028430052,-0.022355626,-0.014570095,-0.01213355,0,-0.005180873,-0.005659551,0.012080364
2018-10-05,-0.003396491,-0.004750979,-0.030632798,-0.023638157,0.007902096,0.030888036,0,0.002527498,0.005412401,0.006242001
2018-10-09,-0.00390751,-0.005653123,0.003197306,-0.024210476,-0.02591335,-0.056041941,0,-0.010416913,-0.014087783,0.008318483
2018-10-10,-0.012574964,-0.015861668,-0.044762849,-0.046106023,-0.02577361,-0.03737056,-0.182321557,-0.008899581,-0.041310088,-0.056065197
2018-10-11,-0.024249566,-0.020060807,-0.031979603,0.02614528,0,-0.021844832,0,-0.025238088,0.009580017,-0.018771401
2018-10-12,8.62736E-05,0.000810195,0.010286735,0.007231852,0.007431909,-0.003868575,0,-0.003896929,0.003146822,0.006537811
2018-10-15,-0.003896615,-0.003854149,-0.030177853,-0.016956401,0.00819345,0.00216831,0,-0.008542744,-0.018322707,-0.002991116
2018-10-16,0.00984209,0.012723291,0.00750518,0.028894466,0.039205021,0.024300079,0,0.010214691,0.057891984,0.01620792
2018-10-17,0.001030534,0.003205708,0.026077907,0.002370606,0.006257353,-0.074746799,0,0.005553288,-0.021785638,-0.011318023
2018-10-18,-0.006889375,-0.010254194,-0.01813305,-0.007128743,-0.049550687,0.036111804,0,-0.011277293,-0.019131213,-0.015384171
2018-10-19,0.000172694,0.000404153,0.031161184,-0.029034298,-0.009053518,0.047952695,0,-0.003506695,-0.004199752,0.018991046
2018-10-22,-0.001556558,-0.007502585,0.013806529,0.014622519,-0.000827171,-0.044036976,0,-0.004506395,0.021963159,0.00377331
2018-10-23,-0.005466351,0.001829892,-0.007117752,-0.010539214,0.018446967,0.063150307,0,-0.001271127,-0.02712195,-0.029760531
2018-10-24,-0.01799825,-0.029784711,-0.040325748,-0.059606395,-0.082957906,-0.030395768,0,-0.023016026,-0.024896665,-0.004258654
2018-10-25,0.003272653,0.001373518,0.014275546,0.034016885,0.050763587,0.026719822,-0.223143551,0.014215216,0,-0.010163768
2018-10-26,-0.008958344,-0.002536946,-0.015267606,-0.017714508,0.012505332,-0.033703468,0,-0.002140766,0.013237497,0.008120583
2018-10-29,0.000445438,-0.004986488,-0.014496706,-0.017167804,-0.012085957,-0.017054806,0,-0.006737977,-0.006966442,0.000929369
2018-10-30,0.011246621,0.014466642,0.056766624,0.025642431,-0.018620936,0.031423921,0.223143551,0.006737977,0.025993492,0.03674561
2018-10-31,0.001055918,0.005540321,-0.013892388,0.025001302,0.064912223,-0.006780465,0,0.009385495,0.019853337,0.007492068
2018-11-01,0.002021335,-0.000625671,0.003370922,0.024391453,0.038866482,0.042187577,0,0.001132037,-0.003062099,-0.009284005
2018-11-02,-0.000351434,-0.001148037,0.054724947,-0.014563364,0.019825316,0.070238996,0,0.005076811,-0.002693861,0
2018-11-05,0.004643625,-0.001149459,-0.016521716,-0.004083305,0.006772035,-0.03969126,0,-0.001689724,-0.005353911,0.003133953
2018-11-06,0.003142144,-0.00104616,-0.000925862,0.012200233,-0.012450642,-0.021888217,0,0.002673981,0.001093297,0.00526128
2018-11-07,0.001480295,0.004073816,-0.006971882,0.020008671,0.024007154,-0.022819294,-0.223143551,-0.002392026,0.0183371,0.005675797
2018-11-08,0.006417869,0.00685645,0.040672698,-0.002380009,-0.014184635,-0.001029546,0,0.00715837,-0.004651711,0.000707036
2018-11-09,-0.003810963,-0.006648103,0,-0.024930925,-0.003389195,-0.038708607,0,-0.009979507,-0.01739377,8.84258E-05
2018-11-12,-0.010819831,-0.006482792,-0.007191075,-0.036488293,0.007141583,0.01623597,0,-0.005382707,-0.004699557,-0.013791063
2018-11-13,0.00428972,0.004396249,0.007191075,0.002530579,0.010802824,-0.028394413,0,0.007217356,0.003019659,0.007052849
2018-11-14,-0.001223685,-0.004710927,-0.008996997,-0.015280433,-0.013428065,0.045998673,0,0.002394256,0.009171369,8.90158E-05
2018-11-15,0.003230723,0.003665969,-0.005891501,-0.003427595,-0.025866714,-0.020166216,0,0,-0.000422045,-0.000800996
2018-11-16,-0.003755727,-0.002931328,0.000454262,0.014486832,-0.017101116,0.047877003,0,-0.001689724,0.01488872,0.004175591
2018-11-19,-0.006319989,-0.005783943,0.000459518,-0.043221939,-0.01739862,0.014140297,0.223143551,-0.002963044,-0.021342807,0.007946824
2018-11-20,-0.011603031,-0.012736217,-0.021825884,0.018381262,-0.012846423,0.008473403,0,-0.015524329,-0.012842089,-0.04129858
2018-11-21,0.010986185,0.023853376,0.00561818,0.008635632,0.02434768,-0.006206907,0,0.00871756,0.030510922,0.029799122
2018-11-22,-0.00300034,-0.009852483,0.016207704,0.009413848,-0.00315956,0.001696332,0,-0.003277836,0.011872258,-0.004100938
2018-11-23,0.004673104,0.001263258,-0.004142629,-0.025012084,0.034600108,-0.001554913,0,0.00185409,-0.017546765,0.002498233
2018-11-26,0.00096727,-0.00189539,0.014652156,0.034338138,0.046294194,0.014049263,-0.223143551,-0.00128327,0.008362531,-0.000178288
2018-11-27,0.008314046,0.006408773,-0.010509527,-0.005924689,0.006907862,-0.043336495,0,0.000855722,-0.01116218,-0.005093108
2018-11-28,0.012557975,0.026965732,0.011418039,0.005080451,0.02292364,0.006389951,0,0.02783419,0.03716385,0.016877193
2018-11-29,-0.03262907,-0.002858401,-0.011418039,-0.011894788,0.014414031,0.014514348,0,0.00924558,0.001450734,-0.005830243
2018-11-30,-0.008573035,-0.004097527,0.009144884,-0.001710864,0.012142387,-0.010613887,0,-0.006891692,-0.02891067,0.01136405
2018-12-03,-0.006026935,0.000307919,0.002727366,-0.001713796,-0.003108274,0.021540344,0,0.003727599,0.025065315,-0.012605227
2018-12-04,-0.011251542,-0.007622649,-0.029014108,-0.044724683,-0.043477425,-0.020819193,0,-0.012479259,-0.006689569,-0.03520853
2018-12-05,0.000547467,0.009160761,0.012076223,0.027423213,0.012921967,0.008465554,0,0.006397773,0.01265418,0.022442223
2018-12-06,-0.015718103,-0.01945022,-0.04292102,-0.03733767,-0.008596113,0.039775443,0,-0.009752205,-0.029801678,-0.023227588
2018-12-07,-0.004363745,-0.01219283,-0.027358826,-0.035965149,-0.037754127,-0.024321925,0,0.002377004,-0.013039683,-0.032088444
2018-12-10,-0.006534808,-0.004982878,-0.007456859,-0.00376294,0.002238807,-0.076730112,0,0.003207295,0.011196744,0.004945871
2018-12-11,-0.011492004,-0.007788689,-0.009526576,-0.008518745,-0.004857062,-0.017469103,0,-0.004884592,-0.022138169,-0.008384181
2018-12-12,0.008960101,0.011289739,0.006027212,0.013220211,-0.016616734,-0.000309369,0.223143551,0.010437881,0.032319985,0.009711501
2018-12-13,0.005524534,-0.002226387,-0.008044513,-0.036298159,-0.028976337,-0.008073291,-0.223143551,-0.002495235,-0.009852512,-0.003416928
2018-12-14,0.001026935,0.001166792,-0.006075779,-0.009775249,-0.003140953,-0.008610713,0,-0.000693968,-0.036690766,-0.015521879
2018-12-17,-0.015795861,-0.008731597,-0.026242871,-0.017839918,-0.005915971,-0.003622866,0,-0.005012712,-0.014451685,-0.025030709
2018-12-18,-0.003227424,0.003203485,0.017059156,0.009950331,0.030771619,0.029235335,0,-0.006160933,0.017827906,0.005923056
2018-12-19,-0.008785634,-0.012012206,0.000512432,-0.016974946,-0.000767498,0.018374198,0,-0.017854951,0.006819812,-0.006517344
2018-12-20,-0.009153312,-0.005084318,-0.003592421,0.028786107,-0.01391588,-0.029004983,0,-0.010347802,-0.036957794,-0.013564849
2018-12-21,-0.019549278,-0.013758526,-0.04361077,-0.084701292,-0.047428732,0.027499354,0,-0.031254974,-0.03650625,-0.015177966
2018-12-24,-0.005046715,-0.008169451,-0.006465546,-0.024799115,-0.024794659,0.008428669,0,-0.003733143,0.014559712,-0.016136642
2018-12-27,0.016160088,0.027335867,0.030869886,0.04587471,0.049785922,-0.031980797,0,0.021022285,0.055234221,0.035023309
2018-12-28,0.005329093,0.004197897,0.001571043,0.018595577,0.008325083,0.050689378,0,0.00787954,-0.022816332,0.006084615
2018-12-31,0.000787114,0.003645382,0.013513545,-0.006160184,0.024567389,-0.00797486,0,0.017889826,0.011347592,0.005454528
2019-01-02,0.006078924,0.001924571,0.00257795,-0.007235174,-0.005020246,0.007386512,0,0.003227728,-0.026848946,-0.00585261
2019-01-03,-0.003721549,-0.011278979,-0.007235061,-0.036982556,-0.028270394,-0.011547317,0.223143551,-0.006466012,-0.030106358,-0.017663921
2019-01-04,0.010346758,0.016817989,0.030645949,0.040089757,0.061022788,-0.002086841,0,0.010704751,0.020610374,0.020148116
2019-01-07,0.005230021,-0.002446337,0,0.021484202,0.00112331,0.010095246,0,0.002912881,0.044153233,0.021888193
2019-01-08,0.002701015,-0.001811797,0.015968401,-0.006091389,-0.002247996,0.034123237,0,0.007101067,0.009762379,0.003489036
2019-01-09,0.013017251,0.02111128,0.021548278,0.004065046,0.004117543,0.004984,0,0.017463891,0.029972852,0.015456675
2019-01-10,0.005973049,0.009149412,-0.001939825,0.010090903,-0.008628791,0.026215453,0,0.01030588,-0.005888005,0.013718652
2019-01-11,0.008846301,-0.000206902,0.001455206,0.008995563,0.025298894,-0.008615504,0,0.002384671,-0.001087241,-0.004142935
2019-01-14,-0.004883932,0.002997511,-0.002426689,-0.011005614,0.011324395,-0.025586449,0,-0.001261855,0.006298513,0.021008095
2019-01-15,0.005633203,0.003914217,0.01351413,0.00401607,0.00145187,0.017036245,0,0.004060036,0.008979182,-0.003795387
2019-01-16,0.010431317,0.005842704,0.003827492,0.015904908,0.016903873,-0.014747672,0,0.009733237,-0.006166075,0.007484605
2019-01-17,0.005912015,0.005910796,0.005714124,0.005899722,0.010642136,0.007259307,0,0.011419479,0.003793241,0.003400333
2019-01-18,0.010263181,0.002232945,0.01508046,0.020379162,-0.002119358,0.00551572,-0.223143551,0.003277579,0.020528495,0.002290608
2019-01-21,0.000637887,0.011090013,-0.006098841,0.004791576,0.006344681,0.000563958,0,0.005845958,-0.02472452,0.023072945
2019-01-22,-0.00018213,0.002603109,-0.008981619,-0.028116249,-0.017009588,-0.021803166,0,0.000406874,0.010823516,-0.032637828
2019-01-23,-0.005757531,-0.003743529,0.001423873,0.01464155,0,-0.004910987,0,-0.00584367,0.029914768,0.002492075
2019-01-24,0.005939661,0.003440566,-0.010486397,0.004833262,0.016306671,0.072990918,-0.287682072,0.001634065,0.00541324,0.009997673
2019-01-25,0.004363411,0.000706763,-0.000479091,0.030391703,0.003510007,0.040229486,0.287682072,0.001088135,0.003395709,0.007274767
2019-01-28,0.001993964,0.003325755,0.003827492,-0.006569709,0.002449695,-0.032053234,-0.287682072,0.00285031,0.018396224,0.00524141
2019-01-29,0.005327102,0.003214641,0.004288651,-0.005665738,0.011122777,0.013656457,0.287682072,0.007292259,-0.001894581,-0.004697805
2019-01-30,0.001439938,0.003204074,0.000950705,0.012235447,0.010658516,0.019688372,0,0.002016289,-0.004517285,-0.007727032
2019-01-31,0.001796576,-9.98651E-05,0.002846275,-0.010343299,0.014598799,0.010532097,0,0.004421525,0.004455998,0.000638564
2019-02-01,-0.001886756,0.000899345,-0.006653851,0.000944733,0.018367489,0.011938173,-0.287682072,-0.013188187,-0.004251169,-0.005945376
2019-02-04,0.001078421,0.004285971,-0.013442451,0.017782406,0.001983538,-0.008494412,0,0.005538731,0.015980811,-0.001010013
2019-02-05,0.007339212,0.006543317,0.003859254,0.016559716,0.030251063,0.013531382,0,0.004167276,-0.000968039,0.009050668
2019-02-06,0.001247872,0.001875559,0.011012622,0.000911993,0.003518347,-0.011623203,0,0.000938913,-0.007595175,-0.007857421
2019-02-07,-0.011916343,9.85157E-05,0.005224425,-0.018399783,-0.004480007,-0.006757998,0,0.002944257,0.009943122,0.008676282
